the_geom,cartodb_id,codigo_accidente,fecha_ocurrencia,hora_ocurrencia,gravedad,objectid,localidad,municipio,x,y,timedate,clase
0101000020E6100000ACCBC11D7C8552C017A6031AEB871240,2306,4399178,2014-12-02,8:45:00,SOLO DANOS,4399178,TEUSAQUILLO,BOGOTA,-74.08570045,4.632732779,2014-12-02 08:45:00+00,CHOQUE
0101000020E6100000862C12E0A28552C09EECC970FA441240,2307,4399176,2014-11-24,11:15:00,SOLO DANOS,4399176,SAN CRISTOBAL,BOGOTA,-74.08806612,4.567361605,2014-11-24 11:15:00+00,CHOQUE
0101000020E6100000DAA36ACD0C8552C05A9479AE667A1240,2308,4399177,2014-12-05,10:40:00,SOLO DANOS,4399177,LOS MARTIRES,BOGOTA,-74.0789064,4.619532324,2014-12-05 10:40:00+00,CHOQUE
0101000020E610000021ED05BA848352C0851A5D5CE5E81240,2309,4399180,2014-12-05,10:00:00,SOLO DANOS,4399180,SUBA,BOGOTA,-74.05497599,4.727437442,2014-12-05 10:00:00+00,CHOQUE
0101000020E61000001F502E74A28552C0D9B4C45DCCA31240,2310,4399181,2014-11-24,20:20:00,SOLO DANOS,4399181,BARRIOS UNIDOS,BOGOTA,-74.0880404,4.659959283,2014-11-24 20:20:00+00,CHOQUE
0101000020E61000002EE479BFBD8552C0D78DCD477FE91240,2311,4399243,2014-12-06,10:40:00,SOLO DANOS,4399243,SUBA,BOGOTA,-74.0897063,4.728024599,2014-12-06 10:40:00+00,CHOQUE
0101000020E61000000721CF17438652C0B3781914B9491240,2312,4399240,2014-11-25,23:20:00,SOLO DANOS,4399240,SAN CRISTOBAL,BOGOTA,-74.09784503,4.571995081,2014-11-25 23:20:00+00,CHOQUE
0101000020E61000009221A10F118652C0A920A9FF58681240,2313,4399256,2014-12-06,19:30:00,SOLO DANOS,4399256,LOS MARTIRES,BOGOTA,-74.09479132,4.601902003,2014-12-06 19:30:00+00,CHOQUE
0101000020E610000097611B72458952C0E1F0B77AA4641240,2314,4399263,2014-12-06,15:00:00,SOLO DANOS,4399263,KENNEDY,BOGOTA,-74.14486363,4.598283689,2014-12-06 15:00:00+00,CHOQUE
0101000020E610000095244403958752C0119D89DC186E1240,2315,4399269,2014-12-06,20:20:00,SOLO DANOS,4399269,PUENTE ARANDA,BOGOTA,-74.11847002,4.607516714,2014-12-06 20:20:00+00,CHOQUE
0101000020E61000005CE0BD66C38652C0E3858B147E561240,2316,4399270,2014-12-06,3:30:00,SOLO DANOS,4399270,RAFAEL URIBE URIBE,BOGOTA,-74.10567635,4.584465333,2014-12-06 03:30:00+00,CHOQUE
0101000020E61000008A2648533A8A52C05DFB284184761240,2317,4399274,2014-12-06,20:00:00,SOLO DANOS,4399274,KENNEDY,BOGOTA,-74.1598099,4.615738886,2014-12-06 20:00:00+00,CHOQUE
0101000020E61000009CDC5CEDC28452C0936EDE4754731240,2318,4399272,2014-12-06,20:10:00,SOLO DANOS,4399272,LOS MARTIRES,BOGOTA,-74.07439741,4.612626193,2014-12-06 20:10:00+00,CHOQUE
0101000020E61000008DA8B1066D8352C05A89FAD6E7D31240,2319,4399273,2014-12-06,10:12:00,SOLO DANOS,4399273,USAQUEN,BOGOTA,-74.05352943,4.706939086,2014-12-06 10:12:00+00,CHOQUE
0101000020E6100000450629E0CD8352C0BEDDB8E352AF1240,2320,4399277,2014-12-06,13:10:00,SOLO DANOS,4399277,CHAPINERO,BOGOTA,-74.05944065,4.671214636,2014-12-06 13:10:00+00,CHOQUE
0101000020E61000003994AE54488452C0EFCE6560A0B41240,2321,4399278,2014-12-06,4:30:00,SOLO DANOS,4399278,BARRIOS UNIDOS,BOGOTA,-74.06691472,4.676393038,2014-12-06 04:30:00+00,CHOQUE
0101000020E61000006DAECA20BF8552C0D6EBCCF396611240,2322,4399279,2014-12-06,10:25:00,SOLO DANOS,4399279,LOS MARTIRES,BOGOTA,-74.08979053,4.5953024,2014-12-06 10:25:00+00,CHOQUE
0101000020E61000003E30EF8DFB8852C0D3054D2F579F1240,2323,4399283,2014-12-06,7:00:00,SOLO DANOS,4399283,KENNEDY,BOGOTA,-74.14035366,4.655606021,2014-12-06 07:00:00+00,CHOQUE
0101000020E6100000C5F5C279658352C0E1B2424560D61240,2324,4399281,2014-12-07,11:45:00,SOLO DANOS,4399281,USAQUEN,BOGOTA,-74.05306858,4.709351618,2014-12-07 11:45:00+00,CHOQUE
0101000020E6100000DBAA7F6B028452C07513087DE1921240,2325,4399286,2014-11-25,14:05:00,SOLO DANOS,4399286,CHAPINERO,BOGOTA,-74.0626477,4.643438295,2014-11-25 14:05:00+00,CHOQUE
0101000020E61000008CA65ADB398252C05725B28B79C01240,2326,4399289,2014-12-06,14:30:00,SOLO DANOS,4399289,USAQUEN,BOGOTA,-74.0347813,4.68796366,2014-12-06 14:30:00+00,CHOQUE
0101000020E610000071F7CAA0008852C0BBEA13D64C7C1240,2327,4399293,2014-12-07,21:00:00,SOLO DANOS,4399293,PUENTE ARANDA,BOGOTA,-74.12503834,4.621386857,2014-12-07 21:00:00+00,CHOQUE
0101000020E6100000BCCED743138352C009ED491E57BE1240,2328,4399295,2014-11-25,9:30:00,SOLO DANOS,4399295,USAQUEN,BOGOTA,-74.04805084,4.685879205,2014-11-25 09:30:00+00,CHOQUE
0101000020E6100000AD11B20DCB8752C058E33C01ECBE1240,2329,4399299,2014-12-15,18:24:00,CON HERIDOS,4399299,ENGATIVA,BOGOTA,-74.1217684,4.686447162,2014-12-15 18:24:00+00,CHOQUE
0101000020E61000009A830016428552C06062BC7E72661240,2330,4399296,2014-12-14,12:30:00,CON HERIDOS,4399296,SANTA FE,BOGOTA,-74.08215857,4.600046139,2014-12-14 12:30:00+00,OTRO
0101000020E6100000D60E3F322F8752C033E1E388BFBE1240,2331,4400307,2014-12-14,10:15:00,SOLO DANOS,4400307,ENGATIVA,BOGOTA,-74.11225563,4.686277522,2014-12-14 10:15:00+00,CHOQUE
0101000020E61000008E0A85D0ED8752C06C4A7F1DA2651240,2332,4400308,2014-12-12,23:30:00,SOLO DANOS,4400308,PUENTE ARANDA,BOGOTA,-74.12389005,4.599251233,2014-12-12 23:30:00+00,CHOQUE
0101000020E6100000A274CB09988B52C0BADF8F45146F1240,2333,4400317,2014-12-12,18:30:00,SOLO DANOS,4400317,BOSA,BOGOTA,-74.18115468,4.608475768,2014-12-12 18:30:00+00,CHOQUE
0101000020E610000045885BA0C58252C08C11A597FAB41240,2334,4400321,2014-12-14,18:55:00,SOLO DANOS,4400321,CHAPINERO,BOGOTA,-74.04331216,4.676737184,2014-12-14 18:55:00+00,CHOQUE
0101000020E610000077673EFE2A8952C0807194AF10691240,2335,4400325,2014-12-12,23:30:00,SOLO DANOS,4400325,KENNEDY,BOGOTA,-74.14324909,4.602602714,2014-12-12 23:30:00+00,CHOQUE
0101000020E610000077180A0D218352C0C1B4C6A5CCAF1240,2336,4400324,2014-12-14,20:50:00,SOLO DANOS,4400324,CHAPINERO,BOGOTA,-74.04889227,4.671679106,2014-12-14 20:50:00+00,CHOQUE
0101000020E610000051486F0E308352C090EA340544E61240,2337,4400320,2014-12-14,8:00:00,SOLO DANOS,4400320,USAQUEN,BOGOTA,-74.04980813,4.724868852,2014-12-14 08:00:00+00,CHOQUE
0101000020E6100000E5BD9F57728752C0A1576E2F8AA41240,2338,4401366,2014-12-30,18:00:00,SOLO DANOS,4401366,FONTIBON,BOGOTA,-74.1163539,4.660683385,2014-12-30 18:00:00+00,CHOQUE
0101000020E610000003975AFE028752C0739ADA59C19B1240,2339,4401365,2014-12-29,20:30:00,SOLO DANOS,4401365,FONTIBON,BOGOTA,-74.10955771,4.652104763,2014-12-29 20:30:00+00,CHOQUE
0101000020E6100000AA737763A28852C010DD28BC482C1240,2340,4401367,2014-12-30,14:20:00,SOLO DANOS,4401367,CIUDAD BOLIVAR,BOGOTA,-74.13491141,4.543246212,2014-12-30 14:20:00+00,CHOQUE
0101000020E6100000B827157B128552C0811CBDAF04891240,2341,4401382,2014-12-29,8:45:00,SOLO DANOS,4401382,TEUSAQUILLO,BOGOTA,-74.07925298,4.63380694,2014-12-29 08:45:00+00,CHOQUE
0101000020E6100000BE3B80E56B8A52C024C4C234FF5C1240,2342,4401411,2014-12-06,20:45:00,SOLO DANOS,4401411,CIUDAD BOLIVAR,BOGOTA,-74.16283548,4.590817284,2014-12-06 20:45:00+00,CHOQUE
0101000020E6100000E7A2E27E8E8452C041813A8FD1AE1240,2343,4401417,2014-12-28,17:45:00,SOLO DANOS,4401417,BARRIOS UNIDOS,BOGOTA,-74.07119724,4.670721281,2014-12-28 17:45:00+00,CHOQUE
0101000020E6100000CAFF6570148952C0DA6CDFB5E16C1240,2344,4401206,2014-12-21,6:20:00,SOLO DANOS,4401206,KENNEDY,BOGOTA,-74.1418725,4.606329767,2014-12-21 06:20:00+00,CHOQUE
0101000020E61000005CBF268C028552C0D0908744F5681240,2345,4401212,2014-12-26,14:45:00,SOLO DANOS,4401212,SANTA FE,BOGOTA,-74.07828049,4.602498122,2014-12-26 14:45:00+00,CHOQUE
0101000020E6100000A65214318A8752C03860D159D88C1240,2346,4401214,2014-12-25,14:30:00,SOLO DANOS,4401214,PUENTE ARANDA,BOGOTA,-74.11780955,4.637544063,2014-12-25 14:30:00+00,CHOQUE
0101000020E6100000592093EFC68252C0736824514EBB1240,2347,4401216,2014-12-23,0:10:00,SOLO DANOS,4401216,USAQUEN,BOGOTA,-74.04339208,4.682915943,2014-12-23 00:10:00+00,CHOQUE
0101000020E61000008DA8B1066D8352C05A89FAD6E7D31240,2348,4401218,2014-12-25,16:30:00,SOLO DANOS,4401218,USAQUEN,BOGOTA,-74.05352943,4.706939086,2014-12-25 16:30:00+00,CHOQUE
0101000020E6100000BE51814C988752C025AD0A6A7E8C1240,2349,4401223,2014-12-25,12:13:00,SOLO DANOS,4401223,KENNEDY,BOGOTA,-74.11867058,4.637200982,2014-12-25 12:13:00+00,CHOQUE
0101000020E610000069C3A83EAC8352C056662424CDBB1240,2350,4401255,2014-12-28,16:00:00,SOLO DANOS,4401255,CHAPINERO,BOGOTA,-74.05738799,4.683399739,2014-12-28 16:00:00+00,CHOQUE
0101000020E61000000B02BCE91C8652C0B404448171F61240,2351,4401369,2014-12-29,20:40:00,SOLO DANOS,4401369,SUBA,BOGOTA,-74.09551471,4.740667362,2014-12-29 20:40:00+00,CHOQUE
0101000020E6100000A2BE1608A38C52C08766B03F0F831240,2352,4401374,2014-12-30,0:15:00,SOLO DANOS,4401374,BOSA,BOGOTA,-74.19745066,4.627987857,2014-12-30 00:15:00+00,CHOQUE
0101000020E6100000AC7AE7BACA8352C0374BD69C14C01240,2353,4401381,2014-12-30,7:00:00,SOLO DANOS,4401381,SUBA,BOGOTA,-74.05924866,4.687578631,2014-12-30 07:00:00+00,CHOQUE
0101000020E61000000FEAED92C28452C0A25F98A2159B1240,2354,4401389,2014-12-30,17:30:00,SOLO DANOS,4401389,BARRIOS UNIDOS,BOGOTA,-74.07437585,4.651449719,2014-12-30 17:30:00+00,CHOQUE
0101000020E6100000C78012BD118552C058D6AA1BF7891240,2355,4401392,2014-12-29,7:30:00,SOLO DANOS,4401392,TEUSAQUILLO,BOGOTA,-74.07920768,4.634731705,2014-12-29 07:30:00+00,CHOQUE
0101000020E61000003B78237CBA8852C0535EC3BD46331240,2356,4401390,2014-12-30,4:35:00,SOLO DANOS,4401390,CIUDAD BOLIVAR,BOGOTA,-74.13638214,4.550074544,2014-12-30 04:35:00+00,CHOQUE
0101000020E6100000427A22394D8652C0BDB92FCF999E1240,2357,4401396,2014-12-28,20:00:00,SOLO DANOS,4401396,TEUSAQUILLO,BOGOTA,-74.09846333,4.654883611,2014-12-28 20:00:00+00,CHOQUE
0101000020E6100000C2EB60E8448452C09EB5734BBF931240,2358,4401400,2014-12-28,20:30:00,SOLO DANOS,4401400,TEUSAQUILLO,BOGOTA,-74.06670579,4.644284419,2014-12-28 20:30:00+00,CHOQUE
0101000020E6100000448821F51B8552C0559628485AF01240,2359,4401414,2014-12-29,6:30:00,SOLO DANOS,4401414,SUBA,BOGOTA,-74.07983139,4.734719398,2014-12-29 06:30:00+00,CHOQUE
0101000020E6100000CEE25DDF5B8452C005295F6D187D1240,2360,4401672,2014-09-30,15:40:00,CON HERIDOS,4401672,SANTA FE,BOGOTA,-74.06810745,4.622163495,2014-09-30 15:40:00+00,CAIDA DE OCUPANTE
0101000020E61000009E6CA24D908652C080F1C08BB4B41240,2361,4401040,2014-12-26,16:20:00,CON HERIDOS,4401040,ENGATIVA,BOGOTA,-74.10255757,4.676469978,2014-12-26 16:20:00+00,CHOQUE
0101000020E610000058864AB9018952C03B901B9C8D9B1240,2362,4401674,2014-12-22,12:30:00,SOLO DANOS,4401674,KENNEDY,BOGOTA,-74.14073021,4.651907386,2014-12-22 12:30:00+00,CHOQUE
0101000020E61000006CBDB130DC8852C051ED99460F471240,2363,4401677,2014-12-29,19:00:00,SOLO DANOS,4401677,TUNJUELITO,BOGOTA,-74.13843934,4.56939421,2014-12-29 19:00:00+00,CHOQUE
0101000020E6100000F33E6DD8DF8352C074434EBD40871240,2364,4401679,2014-11-15,16:00:00,CON HERIDOS,4401679,CHAPINERO,BOGOTA,-74.06053744,4.632082899,2014-11-15 16:00:00+00,ATROPELLO
0101000020E61000001C0CD011F48452C03745667FB7DA1240,2365,4401678,2014-12-28,9:00:00,SOLO DANOS,4401678,SUBA,BOGOTA,-74.07739683,4.713590613,2014-12-28 09:00:00+00,CHOQUE
0101000020E6100000B3F62870538252C006BD8314463D1340,2366,4401680,2014-11-07,12:50:00,SOLO DANOS,4401680,USAQUEN,BOGOTA,-74.03634266,4.809837647,2014-11-07 12:50:00+00,CHOQUE
0101000020E6100000A7F0D5CB058952C059CEB59A3B5D1240,2367,4401222,2014-12-27,11:40:00,SOLO DANOS,4401222,TUNJUELITO,BOGOTA,-74.14097877,4.591047685,2014-12-27 11:40:00+00,CHOQUE
0101000020E6100000007F1CC0678652C0789F5AB2675B1240,2368,504357,2014-07-18,0:05:00,SOLO DANOS,4259729,ANTONIO NARINO,BOGOTA,-74.10008242,4.589262759,2014-07-18 00:05:00+00,CHOQUE
0101000020E610000035305225F38352C082FEAF2B47A31240,2369,511013,2014-09-26,10:00:00,CON HERIDOS,4388033,CHAPINERO,BOGOTA,-74.06171544,4.659451182,2014-09-26 10:00:00+00,ATROPELLO
0101000020E61000004C094C9D838952C038EC29FF7B761240,2370,488266,2014-02-03,22:30:00,SOLO DANOS,3989377,KENNEDY,BOGOTA,-74.14865811,4.615707385,2014-02-03 22:30:00+00,CHOQUE
0101000020E610000096670A0FCD8452C0371DEA3FB75E1240,2371,497776,2014-05-09,11:50:00,SOLO DANOS,4148337,CANDELARIA,BOGOTA,-74.07501579,4.592495917,2014-05-09 11:50:00+00,CHOQUE
0101000020E6100000BB2D75B63E8952C0F6190B9BE53E1240,2372,495866,2014-04-22,15:25:00,SOLO DANOS,4116769,CIUDAD BOLIVAR,BOGOTA,-74.14445268,4.561422751,2014-04-22 15:25:00+00,CHOQUE
0101000020E610000093BE132A2D8552C09EE236EF3FBD1240,2373,489554,2014-02-17,12:20:00,CON HERIDOS,4010737,ENGATIVA,BOGOTA,-74.08088161,4.684814203,2014-02-17 12:20:00+00,ATROPELLO
0101000020E6100000F8C87EC7248452C051DE5FEEA7971240,2374,499744,2014-05-29,12:45:00,SOLO DANOS,4181313,CHAPINERO,BOGOTA,-74.06474483,4.648101544,2014-05-29 12:45:00+00,CHOQUE
0101000020E61000007E283B77A78C52C014276991FC871240,2375,503929,2014-07-15,13:30:00,CON HERIDOS,4252513,BOSA,BOGOTA,-74.1977213,4.632799408,2014-07-15 13:30:00+00,ATROPELLO
0101000020E610000020D08A891C8552C0505A1DD8A8871240,2376,486126,2014-01-09,12:45:00,SOLO DANOS,3951313,TEUSAQUILLO,BOGOTA,-74.07986678,4.632480027,2014-01-09 12:45:00+00,CHOQUE
0101000020E61000006CA7643B8A8352C01BE4CD98849E1240,2377,492767,2014-03-20,23:00:00,CON MUERTOS,4066193,CHAPINERO,BOGOTA,-74.05531201,4.654802692,2014-03-20 23:00:00+00,ATROPELLO
0101000020E6100000139185DBA68452C0B7559CAC49801240,2378,491516,2014-03-07,13:50:00,SOLO DANOS,4044913,TEUSAQUILLO,BOGOTA,-74.07268417,4.625281045,2014-03-07 13:50:00+00,CHOQUE
0101000020E610000097857906A28752C018E4574146D31240,2379,495097,2014-04-11,13:30:00,SOLO DANOS,4104209,ENGATIVA,BOGOTA,-74.11926424,4.70632269,2014-04-11 13:30:00+00,CHOQUE
0101000020E6100000DE80FC90CA8852C03EA59421D8361240,2380,494882,2014-04-10,14:55:00,CON HERIDOS,4100769,CIUDAD BOLIVAR,BOGOTA,-74.13736367,4.55355885,2014-04-10 14:55:00+00,ATROPELLO
0101000020E6100000CB881F246A8852C050969E0C35941240,2381,495178,2014-04-13,11:55:00,SOLO DANOS,4105505,KENNEDY,BOGOTA,-74.13147834,4.644733617,2014-04-13 11:55:00+00,CHOQUE
0101000020E61000007176297D1A8652C0AE0A831BF1BE1240,2382,497725,2014-05-09,13:00:00,SOLO DANOS,4147521,ENGATIVA,BOGOTA,-74.09536676,4.686466627,2014-05-09 13:00:00+00,CHOQUE
0101000020E6100000B3EB4B27D38252C0672FF4EBFBAA1240,2383,499373,2014-05-25,10:00:00,SOLO DANOS,4175329,CHAPINERO,BOGOTA,-74.04413779,4.66697663,2014-05-25 10:00:00+00,CHOQUE
0101000020E610000003C34AE91F8752C081D2D123A6011340,2384,499098,2014-05-23,3:00:00,SOLO DANOS,4170657,SUBA,BOGOTA,-74.11132271,4.751610336,2014-05-23 03:00:00+00,CHOQUE
0101000020E6100000B1680090CF8852C0F9F8267BBB371240,2385,508893,2014-09-04,7:00:00,SOLO DANOS,4351089,CIUDAD BOLIVAR,BOGOTA,-74.13766861,4.554426121,2014-09-04 07:00:00+00,CHOQUE
0101000020E6100000269D1BAFCD8752C064A9E65376D51240,2386,511102,2014-09-27,16:00:00,SOLO DANOS,4389457,ENGATIVA,BOGOTA,-74.12192896,4.708459197,2014-09-27 16:00:00+00,CHOQUE
0101000020E6100000A30B91A39E8552C006B017F6F3751240,2387,501531,2014-06-17,12:00:00,SOLO DANOS,4211969,LOS MARTIRES,BOGOTA,-74.08780755,4.615188451,2014-06-17 12:00:00+00,CHOQUE
0101000020E61000009EA204ACBE8752C03DC5B6B436E31240,2388,496330,2014-04-25,11:00:00,SOLO DANOS,4124193,ENGATIVA,BOGOTA,-74.12101269,4.721888374,2014-04-25 11:00:00+00,CHOQUE
0101000020E61000002C30A3D9CE8252C025993A67C2CD1240,2389,500023,2014-06-01,21:30:00,SOLO DANOS,4185777,USAQUEN,BOGOTA,-74.04387513,4.700936902,2014-06-01 21:30:00+00,CHOQUE
0101000020E610000059581787588752C0A233B2292C641240,2390,509786,2014-09-13,19:55:00,SOLO DANOS,4366193,PUENTE ARANDA,BOGOTA,-74.1147783,4.597824718,2014-09-13 19:55:00+00,CHOQUE
0101000020E6100000F3013087058952C04FB396BBFC741240,2391,495495,2014-04-15,5:40:00,SOLO DANOS,4110833,KENNEDY,BOGOTA,-74.14096241,4.614245349,2014-04-15 05:40:00+00,CHOQUE
0101000020E6100000A8A0334DDE8452C0DE80858208BF1240,2392,491463,2014-03-06,21:15:00,SOLO DANOS,4044065,SUBA,BOGOTA,-74.07606821,4.6865559,2014-03-06 21:15:00+00,CHOQUE
0101000020E6100000A17F06C4398352C0EAB10CF5E4C71240,2393,495121,2014-04-13,12:00:00,CON HERIDOS,4104593,USAQUEN,BOGOTA,-74.05040074,4.69520934,2014-04-13 12:00:00+00,CHOQUE
0101000020E610000084E6841AEF8552C09675206771031340,2394,509317,2014-09-09,14:40:00,SOLO DANOS,4358177,SUBA,BOGOTA,-74.09271873,4.753362285,2014-09-09 14:40:00+00,CHOQUE
0101000020E61000006A4609715A8252C06005DC19C4E01240,2395,508329,2014-08-31,16:40:00,SOLO DANOS,4340177,USAQUEN,BOGOTA,-74.03677011,4.719498066,2014-08-31 16:40:00+00,CHOQUE
0101000020E610000083675476008652C0012A75F971E21240,2396,499179,2014-05-25,5:30:00,CON HERIDOS,4171953,SUBA,BOGOTA,-74.09377821,4.721137903,2014-05-25 05:30:00+00,CHOQUE
0101000020E6100000261378A67E8652C0692BA8086D521240,2397,496887,2014-04-30,14:00:00,SOLO DANOS,4133185,RAFAEL URIBE URIBE,BOGOTA,-74.10148012,4.580494056,2014-04-30 14:00:00+00,CHOQUE
0101000020E6100000592093EFC68252C0736824514EBB1240,2398,488656,2014-02-06,10:00:00,SOLO DANOS,3996017,USAQUEN,BOGOTA,-74.04339208,4.682915943,2014-02-06 10:00:00+00,CHOQUE
0101000020E61000003F98EB9F0D8552C0F41D999A46D91240,2399,503660,2014-07-13,7:10:00,CON HERIDOS,4248177,SUBA,BOGOTA,-74.07895659,4.712183395,2014-07-13 07:10:00+00,CHOQUE
0101000020E61000004BCA1A4B318852C067162CCB93501240,2400,491920,2014-03-10,12:55:00,CON HERIDOS,4052161,TUNJUELITO,BOGOTA,-74.12800863,4.578688788,2014-03-10 12:55:00+00,ATROPELLO
0101000020E6100000D41AD696128752C0011A21135BAB1240,2401,488075,2014-01-31,14:30:00,SOLO DANOS,3985889,ENGATIVA,BOGOTA,-74.1105096,4.66733961,2014-01-31 14:30:00+00,CHOQUE
0101000020E6100000C41B2AAAA48652C0BDDB9E1BF8B91240,2402,499716,2014-05-28,19:15:00,SOLO DANOS,4180865,ENGATIVA,BOGOTA,-74.10380034,4.681610519,2014-05-28 19:15:00+00,CHOQUE
0101000020E61000002CEC045C398752C0C89A703305921240,2403,494988,2014-04-10,15:10:00,SOLO DANOS,4102465,PUENTE ARANDA,BOGOTA,-74.11287594,4.642597965,2014-04-10 15:10:00+00,CHOQUE
0101000020E6100000CE18025A3C8852C092DE35BDCBC01240,2404,509603,2014-09-12,22:15:00,SOLO DANOS,4363265,FONTIBON,BOGOTA,-74.12868357,4.688277203,2014-09-12 22:15:00+00,CHOQUE
0101000020E6100000B363A490848752C0683C53E04BC21240,2405,508337,2014-08-31,6:45:00,SOLO DANOS,4340305,ENGATIVA,BOGOTA,-74.11746613,4.68974257,2014-08-31 06:45:00+00,CHOQUE
0101000020E6100000B7A8EE48778952C000DD58CF97AA1240,2406,4398108,2014-12-06,8:30:00,CON HERIDOS,4398108,FONTIBON,BOGOTA,-74.14790557,4.666594734,2014-12-06 08:30:00+00,CHOQUE
0101000020E6100000D7D41429B68452C05CDD6DBB29DF1240,2407,4398115,2014-12-06,21:50:00,CON HERIDOS,4398115,SUBA,BOGOTA,-74.07361819,4.717932633,2014-12-06 21:50:00+00,ATROPELLO
0101000020E61000003968C322258752C06E5F9830C09A1240,2408,4398116,2014-11-17,21:40:00,SOLO DANOS,4398116,FONTIBON,BOGOTA,-74.11164159,4.651123771,2014-11-17 21:40:00+00,CHOQUE
0101000020E61000005CC71B0D9E8552C0798D4E774D5D1240,2409,4398119,2014-11-17,19:00:00,SOLO DANOS,4398119,SANTA FE,BOGOTA,-74.08777168,4.591115822,2014-11-17 19:00:00+00,CHOQUE
0101000020E6100000F95369DF0A8652C0E39A265F15D71240,2410,4398121,2014-11-17,6:00:00,SOLO DANOS,4398121,ENGATIVA,BOGOTA,-74.09441362,4.710042464,2014-11-17 06:00:00+00,CHOQUE
0101000020E6100000B0B7CA9CD98852C05D6D5D1B3E821240,2411,4398123,2014-12-04,21:40:00,CON HERIDOS,4398123,KENNEDY,BOGOTA,-74.13828201,4.627190044,2014-12-04 21:40:00+00,CAIDA DE OCUPANTE
0101000020E6100000214C703B2B8952C098FC29374C541240,2412,4398120,2014-12-06,16:40:00,CON HERIDOS,4398120,TUNJUELITO,BOGOTA,-74.14326368,4.582321989,2014-12-06 16:40:00+00,CHOQUE
0101000020E61000002A6FDA9B5E8452C0F0E80AAC9F691240,2413,4398124,2014-11-17,18:40:00,SOLO DANOS,4398124,SANTA FE,BOGOTA,-74.06827446,4.603148163,2014-11-17 18:40:00+00,CHOQUE
0101000020E610000003C28ECCB18752C05B518FDCB68D1240,2414,4398127,2014-11-17,20:30:00,SOLO DANOS,4398127,KENNEDY,BOGOTA,-74.12022699,4.638392874,2014-11-17 20:30:00+00,CHOQUE
0101000020E61000000D75CFEF788552C02D79AE8227771240,2415,4398128,2014-11-17,14:30:00,SOLO DANOS,4398128,LOS MARTIRES,BOGOTA,-74.08550639,4.616361658,2014-11-17 14:30:00+00,CHOQUE
0101000020E610000000DC187A258752C0590DFE88A3861240,2416,4398131,2014-12-06,18:50:00,CON HERIDOS,4398131,PUENTE ARANDA,BOGOTA,-74.11166241,4.631483212,2014-12-06 18:50:00+00,ATROPELLO
0101000020E6100000C92F3A5BAB8652C0767E4AC819741240,2417,4398130,2014-11-17,22:55:00,SOLO DANOS,4398130,PUENTE ARANDA,BOGOTA,-74.10420876,4.613379602,2014-11-17 22:55:00+00,CHOQUE
0101000020E61000008AA2B9AE358A52C0A030B67D80BF1240,2418,4398132,2014-11-17,12:00:00,SOLO DANOS,4398132,FONTIBON,BOGOTA,-74.15952652,4.687013592,2014-11-17 12:00:00+00,CHOQUE
0101000020E6100000C7BFD92A048852C0023F1AB67C501240,2419,4398133,2014-11-17,8:00:00,SOLO DANOS,4398133,RAFAEL URIBE URIBE,BOGOTA,-74.12525436,4.578600736,2014-11-17 08:00:00+00,CHOQUE
0101000020E6100000B765A4049B8B52C00815D84013691240,2420,4398137,2014-12-05,22:20:00,CON HERIDOS,4398137,BOSA,BOGOTA,-74.18133656,4.602612508,2014-12-05 22:20:00+00,CHOQUE
0101000020E61000003622D1316B8452C0928F15B0A87E1240,2421,4398141,2014-12-04,14:00:00,CON HERIDOS,4398141,SANTA FE,BOGOTA,-74.06904264,4.623690368,2014-12-04 14:00:00+00,CHOQUE
0101000020E6100000866A1007E58852C093F4EC963D9B1240,2422,4398138,2014-12-05,9:00:00,CON HERIDOS,4398138,KENNEDY,BOGOTA,-74.13897874,4.651602133,2014-12-05 09:00:00+00,CHOQUE
0101000020E610000037B2DCE64E8852C08A7239C3AC701240,2423,4397196,2014-11-29,13:15:00,CON HERIDOS,4397196,KENNEDY,BOGOTA,-74.12981578,4.610034037,2014-11-29 13:15:00+00,CHOQUE
0101000020E6100000D87D7B62D38252C03630404297BF1240,2424,4397210,2014-11-04,7:50:00,SOLO DANOS,4397210,USAQUEN,BOGOTA,-74.0441519,4.687100444,2014-11-04 07:50:00+00,CHOQUE
0101000020E6100000232ED0537C8752C027B503ED8F5D1240,2425,4397219,2014-11-29,13:40:00,CON HERIDOS,4397219,ANTONIO NARINO,BOGOTA,-74.11696334,4.591369346,2014-11-29 13:40:00+00,CHOQUE
0101000020E610000022C3555E858352C0E49CEFDF70CA1240,2426,4397235,2014-11-04,19:00:00,SOLO DANOS,4397235,USAQUEN,BOGOTA,-74.05501517,4.697696208,2014-11-04 19:00:00+00,CHOQUE
0101000020E610000004A559BAD18552C05E008942A5811240,2427,4397241,2014-11-05,8:55:00,SOLO DANOS,4397241,TEUSAQUILLO,BOGOTA,-74.09092578,4.626606979,2014-11-05 08:55:00+00,CHOQUE
0101000020E610000016867C5BC68352C0E6C5C159D5981240,2428,4397272,2014-11-05,14:00:00,SOLO DANOS,4397272,CHAPINERO,BOGOTA,-74.05898177,4.649251368,2014-11-05 14:00:00+00,CHOQUE
0101000020E61000000D874AC80C8452C076627160BB9D1240,2429,4397288,2014-11-06,13:20:00,SOLO DANOS,4397288,CHAPINERO,BOGOTA,-74.06328018,4.654035098,2014-11-06 13:20:00+00,CHOQUE
